alg;inst;repl ;tempo
Not_b;140;3;54.5
Not_b;141;3;63
Not_b;142;3;86
Not_b;143;3;70.5
Not_b;144;3;164
Not_b;145;3;78
Not_b;146;3;70
Not_b;147;3;109
Not_b;148;3;148.5
Not_b;149;3;101.5
Not_b;150;3;115
Not_b;151;3;157.5
Not_b;152;3;275
Not_b;153;3;390
Not_b;154;3;350
Not_b;155;3;117.5
Not_b;156;3;197.5
Not_b;157;3;195
Not_b;158;3;392.5
Not_b;159;3;352.5
Not_b;160;3;235
Not_b;161;3;275
Not_b;162;3;507.5
Not_b;163;3;390
Not_b;164;3;507.5
Not_b;165;3;235
Not_b;166;3;272.5
Not_b;167;3;352.5
Not_b;168;3;352.5
Not_b;169;3;352.5
Not_b;170;3;195
Not_b;171;3;232.5
Not_b;172;3;272.5
Not_b;173;3;390
Not_b;174;3;430
Not_b;175;3;195
Not_b;176;3;235
Not_b;177;3;272.5
Not_b;178;3;352.5
Not_b;179;3;352.5
Not_b;0;4;2.35
Not_b;1;4;2.35
Not_b;2;4;3.13
Not_b;3;4;2.35
Not_b;4;4;2.33
Not_b;5;4;1.58
Not_b;6;4;1.95
Not_b;7;4;1.95
Not_b;8;4;1.95
Not_b;9;4;2.73
Not_b;10;4;1.98
Not_b;11;4;3.53
Not_b;12;4;3.5
Not_b;13;4;2.35
Not_b;14;4;3.13
Not_b;15;4;1.95
Not_b;16;4;2.73
Not_b;17;4;2.73
Not_b;18;4;2.75
Not_b;19;4;3.53
Not_b;20;4;1.95
Not_b;21;4;1.95
Not_b;22;4;2.33
Not_b;23;4;3.53
Not_b;24;4;3.13
Not_b;25;4;2.35
Not_b;26;4;2.35
Not_b;27;4;3.13
Not_b;28;4;3.53
Not_b;29;4;3.13
Not_b;30;4;1.58
Not_b;31;4;2.73
Not_b;32;4;2.73
Not_b;33;4;3.13
Not_b;34;4;3.53
Not_b;35;4;1.98
Not_b;36;4;2.33
Not_b;37;4;2.73
Not_b;38;4;2.75
Not_b;39;4;3.9
Not_b;40;4;2.35
Not_b;41;4;2.75
Not_b;42;4;3.9
Not_b;43;4;3.53
Not_b;44;4;7.03
Not_b;45;4;2.75
Not_b;46;4;2.33
Not_b;47;4;3.9
Not_b;48;4;5.08
Not_b;49;4;7.43
Not_b;50;4;3.9
Not_b;51;4;3.9
Not_b;52;4;5.45
Not_b;53;4;4.7
Not_b;54;4;7.8
Not_b;55;4;3.15
Not_b;56;4;4.7
Not_b;57;4;7.05
Not_b;58;4;7.05
Not_b;59;4;7.8
Not_b;60;4;3.15
Not_b;61;4;3.9
Not_b;62;4;5.5
Not_b;63;4;5.45
Not_b;64;4;7.05
Not_b;65;4;3.15
Not_b;66;4;3.9
Not_b;67;4;3.9
Not_b;68;4;5.45
Not_b;69;4;8.6
Not_b;70;4;3.95
Not_b;71;4;5.45
Not_b;72;4;8.6
Not_b;73;4;6.25
Not_b;74;4;9.4
Not_b;75;4;3.9
Not_b;76;4;7.05
Not_b;77;4;6.25
Not_b;78;4;10.95
Not_b;79;4;10.15
Not_b;80;4;3.9
Not_b;81;4;6.25
Not_b;82;4;6.25
Not_b;83;4;8.6
Not_b;84;4;9.4
Not_b;85;4;4.7
Not_b;86;4;9.35
Not_b;87;4;7.05
Not_b;88;4;9.4
Not_b;89;4;9.35
Not_b;90;4;7.05
Not_b;91;4;7.8
Not_b;92;4;14.05
Not_b;93;4;12.5
Not_b;94;4;13.3
Not_b;95;4;12.5
Not_b;96;4;14.05
Not_b;97;4;22.65
Not_b;98;4;22.65
Not_b;99;4;47.65
Not_b;100;4;11.75
Not_b;101;4;19.75
Not_b;102;4;23.25
Not_b;103;4;23.25
Not_b;104;4;43
Not_b;105;4;15.75
Not_b;106;4;19.5
Not_b;107;4;27.25
Not_b;108;4;27.25
Not_b;109;4;39
Not_b;110;4;15.75
Not_b;111;4;27.5
Not_b;112;4;27.5
Not_b;113;4;39
Not_b;114;4;35.25
Not_b;115;4;15.75
Not_b;116;4;23.5
Not_b;117;4;19.5
Not_b;118;4;27.5
Not_b;119;4;31.25
Not_b;120;4;31.25
Not_b;121;4;27.25
Not_b;122;4;39
Not_b;123;4;54.75
Not_b;124;4;62.5
Not_b;125;4;19.5
Not_b;126;4;31.25
Not_b;127;4;54.75
Not_b;128;4;66.5
Not_b;129;4;50.75
Not_b;130;4;23.5
Not_b;131;4;35.25
Not_b;132;4;35
Not_b;133;4;43
Not_b;134;4;66.5
Not_b;135;4;31.25
Not_b;136;4;43
Not_b;137;4;62.5
Not_b;138;4;54.75
Not_b;139;4;109.25
Not_b;140;4;54.5
Not_b;141;4;62.5
Not_b;142;4;70
Not_b;143;4;70.5
Not_b;144;4;164
Not_b;145;4;78
Not_b;146;4;62.5
Not_b;147;4;109.5
Not_b;148;4;140.5
Not_b;149;4;93.5
Not_b;150;4;117.5
Not_b;151;4;157.5
Not_b;152;4;275
Not_b;153;4;390
Not_b;154;4;352.5
Not_b;155;4;117.5
Not_b;156;4;157.5
Not_b;157;4;195
Not_b;158;4;390
Not_b;159;4;312.5
Not_b;160;4;195
Not_b;161;4;235
Not_b;162;4;312.5
Not_b;163;4;392.5
Not_b;164;4;350
Not_b;165;4;235
Not_b;166;4;312.5
Not_b;167;4;312.5
Not_b;168;4;312.5
Not_b;169;4;352.5
Not_b;170;4;195
Not_b;171;4;195
Not_b;172;4;312.5
Not_b;173;4;350
Not_b;174;4;430
Not_b;175;4;157.5
Not_b;176;4;235
Not_b;177;4;235
Not_b;178;4;352.5
Not_b;179;4;352.5
Not_b;0;5;1.95
Not_b;1;5;1.95
Not_b;2;5;1.95
Not_b;3;5;2.35
Not_b;4;5;2.35
Not_b;5;5;1.55
Not_b;6;5;1.95
Not_b;7;5;1.95
Not_b;8;5;1.95
Not_b;9;5;2.73
Not_b;10;5;1.95
Not_b;11;5;3.13
Not_b;12;5;3.13
Not_b;13;5;2.33
Not_b;14;5;2.75
Not_b;15;5;1.98
Not_b;16;5;2.33
Not_b;17;5;2.75
Not_b;18;5;2.35
Not_b;19;5;5.08
Not_b;20;5;1.58
Not_b;21;5;1.95
Not_b;22;5;2.73
Not_b;23;5;3.53
Not_b;24;5;3.13
Not_b;25;5;2.35
Not_b;26;5;2.35
Not_b;27;5;2.75
Not_b;28;5;3.53
Not_b;29;5;3.5
Not_b;30;5;1.58
Not_b;31;5;2.35
Not_b;32;5;2.75
Not_b;33;5;3.13
Not_b;34;5;3.9
Not_b;35;5;1.95
Not_b;36;5;2.75
Not_b;37;5;3.13
Not_b;38;5;2.75
Not_b;39;5;4.7
Not_b;40;5;2.33
Not_b;41;5;3.13
Not_b;42;5;4.3
Not_b;43;5;3.5
Not_b;44;5;7.03
Not_b;45;5;2.35
Not_b;46;5;2.35
Not_b;47;5;4.3
Not_b;48;5;5.08
Not_b;49;5;7.83
Not_b;50;5;3.9
Not_b;51;5;3.9
Not_b;52;5;5.45
Not_b;53;5;4.7
Not_b;54;5;9.4
Not_b;55;5;3.1
Not_b;56;5;4.65
Not_b;57;5;6.25
Not_b;58;5;5.5
Not_b;59;5;7.8
Not_b;60;5;2.35
Not_b;61;5;3.95
Not_b;62;5;5.5
Not_b;63;5;5.45
Not_b;64;5;7
Not_b;65;5;3.1
Not_b;66;5;3.9
Not_b;67;5;4.7
Not_b;68;5;5.5
Not_b;69;5;10.15
Not_b;70;5;3.15
Not_b;71;5;6.25
Not_b;72;5;8.6
Not_b;73;5;6.25
Not_b;74;5;13.3
Not_b;75;5;3.9
Not_b;76;5;6.25
Not_b;77;5;5.45
Not_b;78;5;10.15
Not_b;79;5;10.15
Not_b;80;5;4.7
Not_b;81;5;5.5
Not_b;82;5;5.45
Not_b;83;5;9.4
Not_b;84;5;10.95
Not_b;85;5;4.65
Not_b;86;5;9.35
Not_b;87;5;7.05
Not_b;88;5;9.4
Not_b;89;5;9.35
Not_b;90;5;5.5
Not_b;91;5;7.85
Not_b;92;5;13.25
Not_b;93;5;11.7
Not_b;94;5;13.25
Not_b;95;5;13.3
Not_b;96;5;15.6
Not_b;97;5;25
Not_b;98;5;22.65
Not_b;99;5;55.45
Not_b;100;5;11.75
Not_b;101;5;19.5
Not_b;102;5;23.5
Not_b;103;5;23.5
Not_b;104;5;43
Not_b;105;5;19.5
Not_b;106;5;19.5
Not_b;107;5;23.25
Not_b;108;5;27.25
Not_b;109;5;35.25
Not_b;110;5;15.75
Not_b;111;5;27.25
Not_b;112;5;23.5
Not_b;113;5;31.25
Not_b;114;5;39.25
Not_b;115;5;15.5
Not_b;116;5;23.5
Not_b;117;5;23.5
Not_b;118;5;27.5
Not_b;119;5;39
Not_b;120;5;27.25
Not_b;121;5;27.25
Not_b;122;5;35.25
Not_b;123;5;46.75
Not_b;124;5;66.5
Not_b;125;5;19.5
Not_b;126;5;27.25
Not_b;127;5;54.75
Not_b;128;5;66.25
Not_b;129;5;62.5
Not_b;130;5;27.25
Not_b;131;5;31.25
Not_b;132;5;35.25
Not_b;133;5;39
Not_b;134;5;66.25
Not_b;135;5;27.25
Not_b;136;5;46.75
Not_b;137;5;58.5
Not_b;138;5;54.5
Not_b;139;5;121
Not_b;140;5;47
Not_b;141;5;70
Not_b;142;5;62.5
Not_b;143;5;78
Not_b;144;5;218.5
Not_b;145;5;70.5
Not_b;146;5;78
Not_b;147;5;101.5
Not_b;148;5;148.5
Not_b;149;5;109.5
Not_b;150;5;77.5
Not_b;151;5;117.5
Not_b;152;5;235
Not_b;153;5;430
Not_b;154;5;352.5
Not_b;155;5;117.5
Not_b;156;5;195
Not_b;157;5;272.5
Not_b;158;5;390
Not_b;159;5;272.5
Not_b;160;5;157.5
Not_b;161;5;195
Not_b;162;5;312.5
Not_b;163;5;390
Not_b;164;5;390
Not_b;165;5;235
Not_b;166;5;312.5
Not_b;167;5;352.5
Not_b;168;5;352.5
Not_b;169;5;352.5
Not_b;170;5;197.5
Not_b;171;5;235
Not_b;172;5;272.5
Not_b;173;5;350
Not_b;174;5;430
Not_b;175;5;195
Not_b;176;5;195
Not_b;177;5;312.5
Not_b;178;5;352.5
Not_b;179;5;350
Not_b;0;6;1.95
Not_b;1;6;2.35
Not_b;2;6;2.35
Not_b;3;6;2.33
Not_b;4;6;2.35
Not_b;5;6;1.58
Not_b;6;6;1.98
Not_b;7;6;2.35
Not_b;8;6;1.95
Not_b;9;6;2.75
Not_b;10;6;1.95
Not_b;11;6;3.13
Not_b;12;6;3.13
Not_b;13;6;1.95
Not_b;14;6;2.75
Not_b;15;6;1.95
Not_b;16;6;2.35
Not_b;17;6;2.73
Not_b;18;6;2.33
Not_b;19;6;3.53
Not_b;20;6;1.95
Not_b;21;6;1.95
Not_b;22;6;2.75
Not_b;23;6;3.13
Not_b;24;6;3.53
Not_b;25;6;2.35
Not_b;26;6;2.73
Not_b;27;6;3.13
Not_b;28;6;3.93
Not_b;29;6;3.13
Not_b;30;6;1.55
Not_b;31;6;2.35
Not_b;32;6;2.73
Not_b;33;6;3.13
Not_b;34;6;3.5
Not_b;35;6;2.35
Not_b;36;6;2.73
Not_b;37;6;2.73
Not_b;38;6;3.13
Not_b;39;6;3.93
Not_b;40;6;2.35
Not_b;41;6;3.13
Not_b;42;6;4.7
Not_b;43;6;3.53
Not_b;44;6;7.05
Not_b;45;6;2.33
Not_b;46;6;2.35
Not_b;47;6;3.5
Not_b;48;6;5.08
Not_b;49;6;6.65
Not_b;50;6;3.15
Not_b;51;6;3.9
Not_b;52;6;5.45
Not_b;53;6;4.7
Not_b;54;6;10.15
Not_b;55;6;3.1
Not_b;56;6;3.9
Not_b;57;6;6.25
Not_b;58;6;6.25
Not_b;59;6;7.05
Not_b;60;6;3.1
Not_b;61;6;3.9
Not_b;62;6;6.25
Not_b;63;6;5.5
Not_b;64;6;7.85
Not_b;65;6;2.35
Not_b;66;6;3.9
Not_b;67;6;4.7
Not_b;68;6;4.7
Not_b;69;6;10.15
Not_b;70;6;3.9
Not_b;71;6;6.25
Not_b;72;6;8.6
Not_b;73;6;7.05
Not_b;74;6;12.5
Not_b;75;6;3.9
Not_b;76;6;6.25
Not_b;77;6;5.45
Not_b;78;6;10.15
Not_b;79;6;10.15
Not_b;80;6;4.7
Not_b;81;6;5.45
Not_b;82;6;6.25
Not_b;83;6;12.5
Not_b;84;6;10.95
Not_b;85;6;3.9
Not_b;86;6;10.95
Not_b;87;6;6.25
Not_b;88;6;9.35
Not_b;89;6;10.15
Not_b;90;6;5.5
Not_b;91;6;7.85
Not_b;92;6;13.3
Not_b;93;6;11.7
Not_b;94;6;12.5
Not_b;95;6;16.4
Not_b;96;6;16.4
Not_b;97;6;41.4
Not_b;98;6;20.35
Not_b;99;6;33.6
Not_b;100;6;15.75
Not_b;101;6;23.5
Not_b;102;6;23.5
Not_b;103;6;43
Not_b;104;6;43
Not_b;105;6;15.5
Not_b;106;6;19.75
Not_b;107;6;27.25
Not_b;108;6;27.25
Not_b;109;6;31.25
Not_b;110;6;19.5
Not_b;111;6;27.5
Not_b;112;6;23.5
Not_b;113;6;27.5
Not_b;114;6;31.25
Not_b;115;6;15.75
Not_b;116;6;19.5
Not_b;117;6;19.5
Not_b;118;6;27.5
Not_b;119;6;31.25
Not_b;120;6;27.5
Not_b;121;6;27.5
Not_b;122;6;39
Not_b;123;6;35.25
Not_b;124;6;62.5
Not_b;125;6;23.5
Not_b;126;6;31.25
Not_b;127;6;58.5
Not_b;128;6;66.5
Not_b;129;6;62.5
Not_b;130;6;27.25
Not_b;131;6;27.25
Not_b;132;6;31.25
Not_b;133;6;39.25
Not_b;134;6;70.25
Not_b;135;6;27.25
Not_b;136;6;47
Not_b;137;6;42.75
Not_b;138;6;62.5
Not_b;139;6;113.25
Not_b;140;6;47
Not_b;141;6;62.5
Not_b;142;6;70.5
Not_b;143;6;70.5
Not_b;144;6;257.5
Not_b;145;6;62.5
Not_b;146;6;62.5
Not_b;147;6;85.5
Not_b;148;6;86
Not_b;149;6;101.5
Not_b;150;6;117.5
Not_b;151;6;117.5
Not_b;152;6;232.5
Not_b;153;6;390
Not_b;154;6;350
Not_b;155;6;117.5
Not_b;156;6;195
Not_b;157;6;195
Not_b;158;6;195
Not_b;159;6;272.5
Not_b;160;6;157.5
Not_b;161;6;157.5
Not_b;162;6;352.5
Not_b;163;6;430
Not_b;164;6;392.5
Not_b;165;6;235
Not_b;166;6;312.5
Not_b;167;6;352.5
Not_b;168;6;312.5
Not_b;169;6;430
Not_b;170;6;195
Not_b;171;6;235
Not_b;172;6;272.5
Not_b;173;6;390
Not_b;174;6;430
Not_b;175;6;157.5
Not_b;176;6;195
Not_b;177;6;312.5
Not_b;178;6;350
Not_b;179;6;350
Not_b;0;7;1.95
Not_b;1;7;2.35
Not_b;2;7;2.75
Not_b;3;7;2.35
Not_b;4;7;2.33
Not_b;5;7;1.55
Not_b;6;7;1.95
Not_b;7;7;2.35
Not_b;8;7;1.95
Not_b;9;7;2.73
Not_b;10;7;1.58
Not_b;11;7;3.53
Not_b;12;7;3.13
Not_b;13;7;1.95
Not_b;14;7;2.73
Not_b;15;7;1.95
Not_b;16;7;2.35
Not_b;17;7;2.73
Not_b;18;7;2.73
Not_b;19;7;3.13
Not_b;20;7;1.95
Not_b;21;7;2.35
Not_b;22;7;2.73
Not_b;23;7;2.73
Not_b;24;7;2.73
Not_b;25;7;1.95
Not_b;26;7;2.35
Not_b;27;7;3.53
Not_b;28;7;3.5
Not_b;29;7;3.53
Not_b;30;7;1.55
Not_b;31;7;2.73
Not_b;32;7;2.73
Not_b;33;7;3.53
Not_b;34;7;3.53
Not_b;35;7;1.95
Not_b;36;7;2.35
Not_b;37;7;2.73
Not_b;38;7;2.73
Not_b;39;7;4.3
Not_b;40;7;3.53
Not_b;41;7;2.73
Not_b;42;7;4.68
Not_b;43;7;4.3
Not_b;44;7;6.65
Not_b;45;7;2.73
Not_b;46;7;2.35
Not_b;47;7;3.53
Not_b;48;7;5.08
Not_b;49;7;6.65
Not_b;50;7;3.1
Not_b;51;7;3.1
Not_b;52;7;5.45
Not_b;53;7;4.65
Not_b;54;7;10.2
Not_b;55;7;3.15
Not_b;56;7;3.9
Not_b;57;7;5.5
Not_b;58;7;6.25
Not_b;59;7;7
Not_b;60;7;3.15
Not_b;61;7;3.95
Not_b;62;7;5.45
Not_b;63;7;5.5
Not_b;64;7;7
Not_b;65;7;3.1
Not_b;66;7;4.7
Not_b;67;7;4.65
Not_b;68;7;4.7
Not_b;69;7;11.75
Not_b;70;7;3.95
Not_b;71;7;4.7
Not_b;72;7;4.65
Not_b;73;7;6.25
Not_b;74;7;11.7
Not_b;75;7;3.95
Not_b;76;7;7
Not_b;77;7;7.05
Not_b;78;7;10.15
Not_b;79;7;11.7
Not_b;80;7;4.7
Not_b;81;7;5.45
Not_b;82;7;6.25
Not_b;83;7;14.05
Not_b;84;7;11.7
Not_b;85;7;4.7
Not_b;86;7;9.35
Not_b;87;7;7
Not_b;88;7;10.15
Not_b;89;7;9.4
Not_b;90;7;5.5
Not_b;91;7;7.8
Not_b;92;7;13.3
Not_b;93;7;11.7
Not_b;94;7;14.05
Not_b;95;7;14.05
Not_b;96;7;16.4
Not_b;97;7;26.55
Not_b;98;7;24.25
Not_b;99;7;37.5
Not_b;100;7;15.75
Not_b;101;7;19.5
Not_b;102;7;23.25
Not_b;103;7;35.25
Not_b;104;7;43
Not_b;105;7;11.75
Not_b;106;7;19.5
Not_b;107;7;27.5
Not_b;108;7;31.25
Not_b;109;7;27.25
Not_b;110;7;19.75
Not_b;111;7;27.25
Not_b;112;7;27.25
Not_b;113;7;23.5
Not_b;114;7;35.25
Not_b;115;7;15.5
Not_b;116;7;15.5
Not_b;117;7;19.5
Not_b;118;7;50.75
Not_b;119;7;31.25
Not_b;120;7;23.5
Not_b;121;7;27.5
Not_b;122;7;46.75
Not_b;123;7;35
Not_b;124;7;66.5
Not_b;125;7;19.5
Not_b;126;7;31.25
Not_b;127;7;47
Not_b;128;7;70.5
Not_b;129;7;62.5
Not_b;130;7;23.5
Not_b;131;7;27.25
Not_b;132;7;31.25
Not_b;133;7;39.25
Not_b;134;7;58.5
Not_b;135;7;27.25
Not_b;136;7;43
Not_b;137;7;43
Not_b;138;7;62.5
Not_b;139;7;101.5
Not_b;140;7;46.5
Not_b;141;7;70
Not_b;142;7;70
Not_b;143;7;62.5
Not_b;144;7;226.5
Not_b;145;7;54.5
Not_b;146;7;47
Not_b;147;7;78
Not_b;148;7;93.5
Not_b;149;7;101.5
Not_b;150;7;117.5
Not_b;151;7;117.5
Not_b;152;7;235
Not_b;153;7;272.5
Not_b;154;7;350
Not_b;155;7;117.5
Not_b;156;7;195
Not_b;157;7;195
Not_b;158;7;232.5
Not_b;159;7;272.5
Not_b;160;7;117.5
Not_b;161;7;157.5
Not_b;162;7;312.5
Not_b;163;7;392.5
Not_b;164;7;392.5
Not_b;165;7;232.5
Not_b;166;7;312.5
Not_b;167;7;352.5
Not_b;168;7;312.5
Not_b;169;7;467.5
Not_b;170;7;195
Not_b;171;7;272.5
Not_b;172;7;312.5
Not_b;173;7;392.5
Not_b;174;7;430
Not_b;175;7;157.5
Not_b;176;7;195
Not_b;177;7;312.5
Not_b;178;7;350
Not_b;179;7;352.5
Not_b;0;8;1.98
Not_b;1;8;2.35
Not_b;2;8;2.33
Not_b;3;8;2.35
Not_b;4;8;2.75
Not_b;5;8;1.58
Not_b;6;8;1.55
Not_b;7;8;1.95
Not_b;8;8;2.35
Not_b;9;8;2.73
Not_b;10;8;1.58
Not_b;11;8;2.75
Not_b;12;8;3.13
Not_b;13;8;2.35
Not_b;14;8;2.73
Not_b;15;8;1.95
Not_b;16;8;2.73
Not_b;17;8;2.75
Not_b;18;8;2.75
Not_b;19;8;3.53
Not_b;20;8;1.98
Not_b;21;8;2.73
Not_b;22;8;2.75
Not_b;23;8;4.3
Not_b;24;8;2.75
Not_b;25;8;1.95
Not_b;26;8;2.73
Not_b;27;8;2.73
Not_b;28;8;3.5
Not_b;29;8;3.5
Not_b;30;8;1.55
Not_b;31;8;2.73
Not_b;32;8;2.75
Not_b;33;8;3.53
Not_b;34;8;3.53
Not_b;35;8;1.98
Not_b;36;8;2.33
Not_b;37;8;2.75
Not_b;38;8;2.33
Not_b;39;8;3.9
Not_b;40;8;2.73
Not_b;41;8;3.9
Not_b;42;8;4.3
Not_b;43;8;3.53
Not_b;44;8;4.68
Not_b;45;8;2.35
Not_b;46;8;2.73
Not_b;47;8;3.9
Not_b;48;8;4.7
Not_b;49;8;6.25
Not_b;50;8;2.35
Not_b;51;8;3.15
Not_b;52;8;4.7
Not_b;53;8;4.7
Not_b;54;8;10.9
Not_b;55;8;3.1
Not_b;56;8;3.9
Not_b;57;8;5.5
Not_b;58;8;7
Not_b;59;8;7.8
Not_b;60;8;3.15
Not_b;61;8;6.25
Not_b;62;8;5.45
Not_b;63;8;8.55
Not_b;64;8;7.05
Not_b;65;8;3.9
Not_b;66;8;3.9
Not_b;67;8;4.7
Not_b;68;8;4.7
Not_b;69;8;10.15
Not_b;70;8;3.9
Not_b;71;8;6.25
Not_b;72;8;4.7
Not_b;73;8;6.25
Not_b;74;8;12.5
Not_b;75;8;3.9
Not_b;76;8;7.85
Not_b;77;8;5.5
Not_b;78;8;10.15
Not_b;79;8;9.4
Not_b;80;8;4.7
Not_b;81;8;6.25
Not_b;82;8;7
Not_b;83;8;7.8
Not_b;84;8;11.7
Not_b;85;8;4.65
Not_b;86;8;10.15
Not_b;87;8;7.05
Not_b;88;8;10.15
Not_b;89;8;10.2
Not_b;90;8;5.5
Not_b;91;8;7.85
Not_b;92;8;17.2
Not_b;93;8;11.7
Not_b;94;8;14.05
Not_b;95;8;12.5
Not_b;96;8;17.2
Not_b;97;8;27.35
Not_b;98;8;22.65
Not_b;99;8;40.6
Not_b;100;8;11.75
Not_b;101;8;15.5
Not_b;102;8;27.25
Not_b;103;8;35.25
Not_b;104;8;27.25
Not_b;105;8;11.75
Not_b;106;8;19.5
Not_b;107;8;27.25
Not_b;108;8;27.25
Not_b;109;8;27.25
Not_b;110;8;19.5
Not_b;111;8;23.5
Not_b;112;8;31.25
Not_b;113;8;23.25
Not_b;114;8;35
Not_b;115;8;15.5
Not_b;116;8;15.5
Not_b;117;8;19.5
Not_b;118;8;66.25
Not_b;119;8;31.25
Not_b;120;8;23.25
Not_b;121;8;27.5
Not_b;122;8;27.25
Not_b;123;8;35.25
Not_b;124;8;70.25
Not_b;125;8;15.75
Not_b;126;8;43
Not_b;127;8;35
Not_b;128;8;66.25
Not_b;129;8;66.5
Not_b;130;8;23.5
Not_b;131;8;27.25
Not_b;132;8;35
Not_b;133;8;47
Not_b;134;8;62.5
Not_b;135;8;31.25
Not_b;136;8;43
Not_b;137;8;43
Not_b;138;8;78
Not_b;139;8;101.5
Not_b;140;8;54.5
Not_b;141;8;70.5
Not_b;142;8;70.5
Not_b;143;8;62.5
Not_b;144;8;164
Not_b;145;8;62.5
Not_b;146;8;55
Not_b;147;8;86
Not_b;148;8;94
Not_b;149;8;101.5
Not_b;150;8;117.5
Not_b;151;8;117.5
Not_b;152;8;232.5
Not_b;153;8;312.5
Not_b;154;8;352.5
Not_b;155;8;117.5
Not_b;156;8;195
Not_b;157;8;195
Not_b;158;8;235
Not_b;159;8;272.5
Not_b;160;8;155
Not_b;161;8;195
Not_b;162;8;427.5
Not_b;163;8;350
Not_b;164;8;352.5
Not_b;165;8;272.5
Not_b;166;8;392.5
Not_b;167;8;390
Not_b;168;8;275
Not_b;169;8;470
Not_b;170;8;195
Not_b;171;8;207.5
Not_b;172;8;350
Not_b;173;8;392.5
Not_b;174;8;392.5
Not_b;175;8;155
Not_b;176;8;195
Not_b;177;8;312.5
Not_b;178;8;350
Not_b;179;8;427.5
Not_b;0;9;1.95
Not_b;1;9;2.35
Not_b;2;9;2.35
Not_b;3;9;2.35
Not_b;4;9;2.73
Not_b;5;9;1.55
Not_b;6;9;1.95
Not_b;7;9;1.95
Not_b;8;9;2.35
Not_b;9;9;3.13
Not_b;10;9;1.95
Not_b;11;9;3.13
Not_b;12;9;3.15
Not_b;13;9;3.13
Not_b;14;9;3.13
Not_b;15;9;1.95
Not_b;16;9;2.75
Not_b;17;9;2.35
Not_b;18;9;3.13
Not_b;19;9;3.5
Not_b;20;9;1.95
Not_b;21;9;2.35
Not_b;22;9;2.73
Not_b;23;9;3.13
Not_b;24;9;2.33
Not_b;25;9;1.95
Not_b;26;9;2.35
Not_b;27;9;2.73
Not_b;28;9;3.93
Not_b;29;9;3.53
Not_b;30;9;1.95
Not_b;31;9;2.35
Not_b;32;9;2.75
Not_b;33;9;3.5
Not_b;34;9;3.5
Not_b;35;9;2.33
Not_b;36;9;2.35
Not_b;37;9;3.13
Not_b;38;9;2.73
Not_b;39;9;3.93
Not_b;40;9;3.13
Not_b;41;9;3.13
Not_b;42;9;4.3
Not_b;43;9;3.9
Not_b;44;9;4.7
Not_b;45;9;2.73
Not_b;46;9;2.33
Not_b;47;9;3.53
Not_b;48;9;3.9
Not_b;49;9;5.85
Not_b;50;9;3.15
Not_b;51;9;3.1
Not_b;52;9;4.65
Not_b;53;9;5.45
Not_b;54;9;8.6
Not_b;55;9;3.15
Not_b;56;9;3.9
Not_b;57;9;5.45
Not_b;58;9;7.05
Not_b;59;9;7.85
Not_b;60;9;3.1
Not_b;61;9;3.9
Not_b;62;9;4.7
Not_b;63;9;6.25
Not_b;64;9;8.6
Not_b;65;9;3.9
Not_b;66;9;3.9
Not_b;67;9;4.7
Not_b;68;9;4.65
Not_b;69;9;10.15
Not_b;70;9;3.95
Not_b;71;9;6.25
Not_b;72;9;3.9
Not_b;73;9;6.25
Not_b;74;9;9.35
Not_b;75;9;3.15
Not_b;76;9;8.55
Not_b;77;9;5.5
Not_b;78;9;10.15
Not_b;79;9;10.95
Not_b;80;9;4.7
Not_b;81;9;5.45
Not_b;82;9;7.05
Not_b;83;9;8.6
Not_b;84;9;12.5
Not_b;85;9;4.7
Not_b;86;9;9.4
Not_b;87;9;7
Not_b;88;9;8.6
Not_b;89;9;10.15
Not_b;90;9;6.25
Not_b;91;9;8.6
Not_b;92;9;17.2
Not_b;93;9;14.85
Not_b;94;9;14.05
Not_b;95;9;12.5
Not_b;96;9;17.2
Not_b;97;9;23.4
Not_b;98;9;21.1
Not_b;99;9;43.75
Not_b;100;9;11.75
Not_b;101;9;19.5
Not_b;102;9;31.25
Not_b;103;9;35.25
Not_b;104;9;27.25
Not_b;105;9;11.75
Not_b;106;9;15.75
Not_b;107;9;35.25
Not_b;108;9;27.25
Not_b;109;9;27.25
Not_b;110;9;19.5
Not_b;111;9;23.5
Not_b;112;9;31.25
Not_b;113;9;23.5
Not_b;114;9;35
Not_b;115;9;15.75
Not_b;116;9;15.5
Not_b;117;9;19.5
Not_b;118;9;66.25
Not_b;119;9;27.5
Not_b;120;9;27.25
Not_b;121;9;27.25
Not_b;122;9;31.25
Not_b;123;9;31.25
Not_b;124;9;54.5
Not_b;125;9;27.25
Not_b;126;9;31.25
Not_b;127;9;35.25
Not_b;128;9;62.5
Not_b;129;9;54.5
Not_b;130;9;27.5
Not_b;131;9;31.25
Not_b;132;9;39.25
Not_b;133;9;39.25
Not_b;134;9;58.5
Not_b;135;9;35.25
Not_b;136;9;54.5
Not_b;137;9;43
Not_b;138;9;70.25
Not_b;139;9;120.75
Not_b;140;9;39
Not_b;141;9;62.5
Not_b;142;9;70.5
Not_b;143;9;70.5
Not_b;144;9;305
Not_b;145;9;62.5
Not_b;146;9;54.5
Not_b;147;9;86
Not_b;148;9;109.5
Not_b;149;9;101.5
Not_b;150;9;77.5
Not_b;151;9;117.5
Not_b;152;9;272.5
Not_b;153;9;312.5
Not_b;154;9;352.5
Not_b;155;9;117.5
Not_b;156;9;157.5
Not_b;157;9;195
