alg;inst;repl;dist; 
Not_1;79;3;449.552;
Not_1;80;3;427.723;
Not_1;81;3;455.579;
Not_1;82;3;469.471;
Not_1;83;3;467.511;
Not_1;84;3;513.475;
Not_1;85;3;817.318;
Not_1;86;3;818.341;
Not_1;87;3;826.283;
Not_1;88;3;838.629;
Not_1;89;3;823.835;
Not_1;90;3;544.882;
Not_1;91;3;542.206;
Not_1;92;3;560.128;
Not_1;93;3;553.942;
Not_1;94;3;650.421;
Not_1;95;3;414.404;
Not_1;96;3;419.978;
Not_1;97;3;422.403;
Not_1;98;3;410.104;
Not_1;99;3;461.166;
Not_1;100;3;666.813;
Not_1;101;3;719.791;
Not_1;102;3;820.48;
Not_1;103;3;831.378;
Not_1;104;3;888.6;
Not_1;105;3;754.463;
Not_1;106;3;778.431;
Not_1;107;3;807.346;
Not_1;108;3;839.386;
Not_1;109;3;951.377;
Not_1;110;3;727.792;
Not_1;111;3;763.039;
Not_1;112;3;799.41;
Not_1;113;3;864.919;
Not_1;114;3;970.824;
Not_1;115;3;725.455;
Not_1;116;3;829.681;
Not_1;117;3;761.727;
Not_1;118;3;868.939;
Not_1;119;3;790.543;
Not_1;120;3;921.853;
Not_1;121;3;980.633;
Not_1;122;3;1102.04;
Not_1;123;3;1080.31;
Not_1;124;3;1189.24;
Not_1;125;3;783.956;
Not_1;126;3;851.641;
Not_1;127;3;1033.46;
Not_1;128;3;1117.76;
Not_1;129;3;970.962;
Not_1;130;3;957.536;
Not_1;131;3;1002.11;
Not_1;132;3;972.499;
Not_1;133;3;1085.4;
Not_1;134;3;1483.83;
Not_1;135;3;916.166;
Not_1;136;3;1260.62;
Not_1;137;3;1497.37;
Not_1;138;3;1631.47;
Not_1;139;3;1991.1;
Not_1;140;3;2088.88;
Not_1;141;3;1898.53;
Not_1;142;3;1880.54;
Not_1;143;3;2169.03;
Not_1;144;3;2335.14;
Not_1;145;3;1109.79;
Not_1;146;3;1250.93;
Not_1;147;3;1511.04;
Not_1;148;3;1360.96;
Not_1;149;3;1639.71;
Not_1;150;3;1378.96;
Not_1;151;3;1511.22;
Not_1;152;3;1639.02;
Not_1;153;3;1966.43;
Not_1;154;3;2213.92;
Not_1;155;3;1418.41;
Not_1;156;3;1478.84;
Not_1;157;3;1599.7;
Not_1;158;3;1867.22;
Not_1;159;3;1867.11;
Not_1;160;3;1313.11;
Not_1;161;3;1403.59;
Not_1;162;3;1641.01;
Not_1;163;3;1798.05;
Not_1;164;3;2016.5;
Not_1;165;3;617.344;
Not_1;166;3;698.551;
Not_1;167;3;778.197;
Not_1;168;3;892.043;
Not_1;169;3;918.712;
Not_1;170;3;766.456;
Not_1;171;3;802.786;
Not_1;172;3;998.182;
Not_1;173;3;1033.74;
Not_1;174;3;1239.87;
Not_1;175;3;667.183;
Not_1;176;3;811.854;
Not_1;177;3;961.887;
Not_1;178;3;1092;
Not_1;179;3;1301.56;
Not_1;0;4;226.739;
Not_1;1;4;219.454;
Not_1;2;4;223.5;
Not_1;3;4;239.003;
Not_1;4;4;244.289;
Not_1;5;4;220.994;
Not_1;6;4;220.994;
Not_1;7;4;220.994;
Not_1;8;4;241.305;
Not_1;9;4;238.891;
Not_1;10;4;263.204;
Not_1;11;4;272.697;
Not_1;12;4;286.421;
Not_1;13;4;290.865;
Not_1;14;4;286.421;
Not_1;15;4;259.024;
Not_1;16;4;261.528;
Not_1;17;4;286.421;
Not_1;18;4;289.476;
Not_1;19;4;284.838;
Not_1;20;4;345.32;
Not_1;21;4;348.598;
Not_1;22;4;345.672;
Not_1;23;4;307.763;
Not_1;24;4;317.865;
Not_1;25;4;350.236;
Not_1;26;4;371.291;
Not_1;27;4;343.234;
Not_1;28;4;342.331;
Not_1;29;4;345.263;
Not_1;30;4;560.826;
Not_1;31;4;531.783;
Not_1;32;4;551.8;
Not_1;33;4;530.617;
Not_1;34;4;539.679;
Not_1;35;4;570.563;
Not_1;36;4;639.373;
Not_1;37;4;569.775;
Not_1;38;4;570.563;
Not_1;39;4;636.621;
Not_1;40;4;335.932;
Not_1;41;4;347.051;
Not_1;42;4;353.734;
Not_1;43;4;342.268;
Not_1;44;4;394.38;
Not_1;45;4;456.481;
Not_1;46;4;421.412;
Not_1;47;4;485.711;
Not_1;48;4;569.161;
Not_1;49;4;603.998;
Not_1;50;4;504.462;
Not_1;51;4;482.529;
Not_1;52;4;572.716;
Not_1;53;4;545.413;
Not_1;54;4;649.666;
Not_1;55;4;360.6;
Not_1;56;4;365.198;
Not_1;57;4;358.854;
Not_1;58;4;391.054;
Not_1;59;4;425.787;
Not_1;60;4;2242.56;
Not_1;61;4;2243.28;
Not_1;62;4;2062.19;
Not_1;63;4;2256.21;
Not_1;64;4;2505.48;
Not_1;65;4;609.759;
Not_1;66;4;664.956;
Not_1;67;4;728.011;
Not_1;68;4;733.344;
Not_1;69;4;760.754;
Not_1;70;4;779.73;
Not_1;71;4;735.541;
Not_1;72;4;745.75;
Not_1;73;4;815.222;
Not_1;74;4;899.447;
Not_1;75;4;398.635;
Not_1;76;4;410.685;
Not_1;77;4;458.325;
Not_1;78;4;478.05;
Not_1;79;4;449.552;
Not_1;80;4;427.723;
Not_1;81;4;454.957;
Not_1;82;4;455.228;
Not_1;83;4;467.511;
Not_1;84;4;513.475;
Not_1;85;4;817.318;
Not_1;86;4;818.341;
Not_1;87;4;815.967;
Not_1;88;4;838.629;
Not_1;89;4;829.113;
Not_1;90;4;544.882;
Not_1;91;4;524.884;
Not_1;92;4;602.72;
Not_1;93;4;577.235;
Not_1;94;4;650.421;
Not_1;95;4;423.048;
Not_1;96;4;440.49;
Not_1;97;4;420.115;
Not_1;98;4;407.807;
Not_1;99;4;461.166;
Not_1;100;4;666.813;
Not_1;101;4;717.52;
Not_1;102;4;820.48;
Not_1;103;4;831.378;
Not_1;104;4;888.6;
Not_1;105;4;754.463;
Not_1;106;4;778.431;
Not_1;107;4;807.346;
Not_1;108;4;839.386;
Not_1;109;4;951.377;
Not_1;110;4;727.792;
Not_1;111;4;701.463;
Not_1;112;4;751.874;
Not_1;113;4;804.338;
Not_1;114;4;846.094;
Not_1;115;4;693.814;
Not_1;116;4;829.681;
Not_1;117;4;761.727;
Not_1;118;4;868.939;
Not_1;119;4;790.543;
Not_1;120;4;921.853;
Not_1;121;4;1020.89;
Not_1;122;4;1102.04;
Not_1;123;4;1101.27;
Not_1;124;4;1087.52;
Not_1;125;4;783.956;
Not_1;126;4;832.709;
Not_1;127;4;894.261;
Not_1;128;4;1159.39;
Not_1;129;4;1010.93;
Not_1;130;4;957.536;
Not_1;131;4;1002.11;
Not_1;132;4;972.499;
Not_1;133;4;1138.58;
Not_1;134;4;1220.88;
Not_1;135;4;916.166;
Not_1;136;4;1260.62;
Not_1;137;4;1497.37;
Not_1;138;4;1631.47;
Not_1;139;4;1991.1;
Not_1;140;4;1969.46;
Not_1;141;4;1896.48;
Not_1;142;4;1909.19;
Not_1;143;4;2292.11;
Not_1;144;4;2127.82;
Not_1;145;4;1109.79;
Not_1;146;4;1250.93;
Not_1;147;4;1511.04;
Not_1;148;4;1361.38;
Not_1;149;4;1639.71;
Not_1;150;4;1378.96;
Not_1;151;4;1511.22;
Not_1;152;4;1639.02;
Not_1;153;4;1945.9;
Not_1;154;4;2213.92;
Not_1;155;4;1418.41;
Not_1;156;4;1478.84;
Not_1;157;4;1527.9;
Not_1;158;4;1867.22;
Not_1;159;4;1867.11;
Not_1;160;4;1313.11;
Not_1;161;4;1403.59;
Not_1;162;4;1641.01;
Not_1;163;4;1798.05;
Not_1;164;4;1908.25;
Not_1;165;4;617.344;
Not_1;166;4;698.551;
Not_1;167;4;778.197;
Not_1;168;4;892.043;
Not_1;169;4;918.712;
Not_1;170;4;766.456;
Not_1;171;4;842.345;
Not_1;172;4;998.182;
Not_1;173;4;1033.74;
Not_1;174;4;1405.24;
Not_1;175;4;667.183;
Not_1;176;4;811.854;
Not_1;177;4;961.887;
Not_1;178;4;1037.62;
Not_1;179;4;1301.56;
Not_1;0;5;226.739;
Not_1;1;5;219.454;
Not_1;2;5;223.5;
Not_1;3;5;239.003;
Not_1;4;5;244.289;
Not_1;5;5;220.994;
Not_1;6;5;220.994;
Not_1;7;5;220.994;
Not_1;8;5;241.305;
Not_1;9;5;238.891;
Not_1;10;5;263.204;
Not_1;11;5;272.697;
Not_1;12;5;291.27;
Not_1;13;5;289.473;
Not_1;14;5;286.421;
Not_1;15;5;259.024;
Not_1;16;5;261.528;
Not_1;17;5;286.421;
Not_1;18;5;289.476;
Not_1;19;5;289.148;
Not_1;20;5;358.966;
Not_1;21;5;353.84;
Not_1;22;5;362.464;
Not_1;23;5;307.763;
Not_1;24;5;317.865;
Not_1;25;5;350.236;
Not_1;26;5;350.543;
Not_1;27;5;343.234;
Not_1;28;5;342.331;
Not_1;29;5;345.263;
Not_1;30;5;560.826;
Not_1;31;5;531.783;
Not_1;32;5;551.8;
Not_1;33;5;530.617;
Not_1;34;5;520.238;
Not_1;35;5;570.563;
Not_1;36;5;639.373;
Not_1;37;5;569.775;
Not_1;38;5;570.563;
Not_1;39;5;636.621;
Not_1;40;5;320.164;
Not_1;41;5;347.051;
Not_1;42;5;353.734;
Not_1;43;5;341.389;
Not_1;44;5;433.599;
Not_1;45;5;446.611;
Not_1;46;5;456.07;
Not_1;47;5;485.711;
Not_1;48;5;609.819;
Not_1;49;5;603.998;
Not_1;50;5;506.928;
Not_1;51;5;482.529;
Not_1;52;5;572.716;
Not_1;53;5;545.413;
Not_1;54;5;639.781;
Not_1;55;5;360.6;
Not_1;56;5;365.198;
Not_1;57;5;358.854;
Not_1;58;5;391.054;
Not_1;59;5;425.787;
Not_1;60;5;2242.56;
Not_1;61;5;2243.28;
Not_1;62;5;2062.19;
Not_1;63;5;2256.21;
Not_1;64;5;2505.48;
Not_1;65;5;609.759;
Not_1;66;5;664.956;
Not_1;67;5;728.011;
Not_1;68;5;733.344;
Not_1;69;5;760.754;
Not_1;70;5;802.925;
Not_1;71;5;734.425;
Not_1;72;5;745.75;
Not_1;73;5;815.222;
Not_1;74;5;899.447;
Not_1;75;5;398.635;
Not_1;76;5;410.685;
Not_1;77;5;442.78;
Not_1;78;5;485.879;
Not_1;79;5;503.708;
Not_1;80;5;439.681;
Not_1;81;5;472.821;
Not_1;82;5;455.228;
Not_1;83;5;467.511;
Not_1;84;5;524.74;
Not_1;85;5;822.852;
Not_1;86;5;769.225;
Not_1;87;5;815.967;
Not_1;88;5;838.629;
Not_1;89;5;829.113;
Not_1;90;5;544.882;
Not_1;91;5;524.884;
Not_1;92;5;566.656;
Not_1;93;5;577.235;
Not_1;94;5;618.35;
Not_1;95;5;423.742;
Not_1;96;5;392.246;
Not_1;97;5;398.926;
Not_1;98;5;385.415;
Not_1;99;5;461.166;
Not_1;100;5;666.813;
Not_1;101;5;789.841;
Not_1;102;5;820.48;
Not_1;103;5;862.676;
Not_1;104;5;832.202;
Not_1;105;5;754.463;
Not_1;106;5;778.431;
Not_1;107;5;838.841;
Not_1;108;5;874.482;
Not_1;109;5;904.245;
Not_1;110;5;727.792;
Not_1;111;5;779.558;
Not_1;112;5;822.686;
Not_1;113;5;899.198;
Not_1;114;5;863.037;
Not_1;115;5;672.491;
Not_1;116;5;829.681;
Not_1;117;5;761.727;
Not_1;118;5;868.939;
Not_1;119;5;807.734;
Not_1;120;5;921.853;
Not_1;121;5;1020.89;
Not_1;122;5;969.987;
Not_1;123;5;1101.27;
Not_1;124;5;1168.84;
Not_1;125;5;748.052;
Not_1;126;5;832.709;
Not_1;127;5;911.877;
Not_1;128;5;1102.05;
Not_1;129;5;1004.87;
Not_1;130;5;906.913;
Not_1;131;5;1002.11;
Not_1;132;5;972.499;
Not_1;133;5;1199.9;
Not_1;134;5;1389.68;
Not_1;135;5;916.166;
Not_1;136;5;1260.62;
Not_1;137;5;1497.37;
Not_1;138;5;1631.47;
Not_1;139;5;1991.1;
Not_1;140;5;1893.47;
Not_1;141;5;1819.44;
Not_1;142;5;1850.67;
Not_1;143;5;1928.63;
Not_1;144;5;2109.65;
Not_1;145;5;1109.79;
Not_1;146;5;1250.93;
Not_1;147;5;1511.04;
Not_1;148;5;1360.96;
Not_1;149;5;1574.45;
Not_1;150;5;1378.96;
Not_1;151;5;1459.79;
Not_1;152;5;1588.55;
Not_1;153;5;1945.9;
Not_1;154;5;2213.92;
Not_1;155;5;1418.41;
Not_1;156;5;1478.84;
Not_1;157;5;1527.9;
Not_1;158;5;2019.72;
Not_1;159;5;2108.42;
Not_1;160;5;1313.11;
Not_1;161;5;1403.59;
Not_1;162;5;1641.01;
Not_1;163;5;1798.05;
Not_1;164;5;1908.25;
Not_1;165;5;548.777;
Not_1;166;5;698.551;
Not_1;167;5;778.197;
Not_1;168;5;892.043;
Not_1;169;5;918.712;
Not_1;170;5;766.456;
Not_1;171;5;842.345;
Not_1;172;5;998.182;
Not_1;173;5;1033.74;
Not_1;174;5;1235.35;
Not_1;175;5;667.183;
Not_1;176;5;811.854;
Not_1;177;5;1008.78;
Not_1;178;5;1037.62;
Not_1;179;5;1301.56;
Not_1;0;6;219.454;
Not_1;1;6;219.454;
Not_1;2;6;223.5;
Not_1;3;6;239.003;
Not_1;4;6;244.289;
Not_1;5;6;220.994;
Not_1;6;6;220.994;
Not_1;7;6;220.994;
Not_1;8;6;238.891;
Not_1;9;6;238.891;
Not_1;10;6;263.204;
Not_1;11;6;259.267;
Not_1;12;6;291.27;
Not_1;13;6;289.473;
Not_1;14;6;286.421;
Not_1;15;6;259.024;
Not_1;16;6;256.644;
Not_1;17;6;286.421;
Not_1;18;6;284.027;
Not_1;19;6;289.148;
Not_1;20;6;352.633;
Not_1;21;6;353.84;
Not_1;22;6;362.464;
Not_1;23;6;299.1;
Not_1;24;6;321.755;
Not_1;25;6;352.582;
Not_1;26;6;350.543;
Not_1;27;6;343.234;
Not_1;28;6;357.66;
Not_1;29;6;347.663;
Not_1;30;6;560.826;
Not_1;31;6;531.783;
Not_1;32;6;551.8;
Not_1;33;6;530.617;
Not_1;34;6;561.539;
Not_1;35;6;570.563;
Not_1;36;6;629.32;
Not_1;37;6;569.775;
Not_1;38;6;570.563;
Not_1;39;6;636.621;
Not_1;40;6;339.069;
Not_1;41;6;347.051;
Not_1;42;6;349.644;
Not_1;43;6;341.389;
Not_1;44;6;433.599;
Not_1;45;6;446.611;
Not_1;46;6;487.02;
Not_1;47;6;484.584;
Not_1;48;6;609.819;
Not_1;49;6;583.785;
Not_1;50;6;506.928;
Not_1;51;6;482.529;
Not_1;52;6;572.716;
Not_1;53;6;545.413;
Not_1;54;6;639.781;
Not_1;55;6;360.6;
Not_1;56;6;365.198;
Not_1;57;6;358.854;
Not_1;58;6;395.693;
Not_1;59;6;425.787;
Not_1;60;6;2272.31;
Not_1;61;6;2243.28;
Not_1;62;6;2062.19;
Not_1;63;6;2281.14;
Not_1;64;6;2543.36;
Not_1;65;6;609.759;
Not_1;66;6;654.064;
Not_1;67;6;728.011;
Not_1;68;6;741.315;
Not_1;69;6;760.754;
Not_1;70;6;802.925;
Not_1;71;6;734.425;
Not_1;72;6;751.823;
Not_1;73;6;815.222;
Not_1;74;6;911.296;
Not_1;75;6;398.635;
Not_1;76;6;416.869;
Not_1;77;6;442.78;
Not_1;78;6;485.879;
Not_1;79;6;503.708;
Not_1;80;6;439.681;
Not_1;81;6;463.525;
Not_1;82;6;455.228;
Not_1;83;6;466.106;
Not_1;84;6;524.74;
Not_1;85;6;822.852;
Not_1;86;6;769.225;
Not_1;87;6;815.967;
Not_1;88;6;851.812;
Not_1;89;6;812.772;
Not_1;90;6;529.724;
Not_1;91;6;537.382;
Not_1;92;6;566.656;
Not_1;93;6;591.152;
Not_1;94;6;626.303;
Not_1;95;6;411.814;
Not_1;96;6;416.447;
Not_1;97;6;405.896;
Not_1;98;6;426.226;
Not_1;99;6;405.549;
Not_1;100;6;666.813;
Not_1;101;6;718;
Not_1;102;6;803.799;
Not_1;103;6;862.676;
Not_1;104;6;832.202;
Not_1;105;6;754.463;
Not_1;106;6;778.431;
Not_1;107;6;802.369;
Not_1;108;6;874.482;
Not_1;109;6;904.245;
Not_1;110;6;689.882;
Not_1;111;6;758.994;
Not_1;112;6;860.33;
Not_1;113;6;808.717;
Not_1;114;6;826.163;
Not_1;115;6;686.511;
Not_1;116;6;777.991;
Not_1;117;6;761.727;
Not_1;118;6;844.098;
Not_1;119;6;807.734;
Not_1;120;6;921.853;
Not_1;121;6;980.633;
Not_1;122;6;969.987;
Not_1;123;6;1159.12;
Not_1;124;6;1064.32;
Not_1;125;6;748.052;
Not_1;126;6;832.709;
Not_1;127;6;949.638;
Not_1;128;6;1102.05;
Not_1;129;6;1016.77;
Not_1;130;6;957.536;
Not_1;131;6;1002.11;
Not_1;132;6;972.499;
Not_1;133;6;1143.44;
Not_1;134;6;1483.83;
Not_1;135;6;916.166;
Not_1;136;6;1260.62;
Not_1;137;6;1497.37;
Not_1;138;6;1631.47;
Not_1;139;6;1991.1;
Not_1;140;6;2098.02;
Not_1;141;6;1791.04;
Not_1;142;6;1934.5;
Not_1;143;6;2202.58;
Not_1;144;6;2150.33;
Not_1;145;6;1109.79;
Not_1;146;6;1250.93;
Not_1;147;6;1333.06;
Not_1;148;6;1361.38;
Not_1;149;6;1639.71;
Not_1;150;6;1378.96;
Not_1;151;6;1511.22;
Not_1;152;6;1639.02;
Not_1;153;6;1823.42;
Not_1;154;6;2213.92;
Not_1;155;6;1418.41;
Not_1;156;6;1478.84;
Not_1;157;6;1527.9;
Not_1;158;6;1977.86;
Not_1;159;6;2108.42;
Not_1;160;6;1313.11;
Not_1;161;6;1403.59;
Not_1;162;6;1534.62;
Not_1;163;6;1798.05;
Not_1;164;6;1908.25;
Not_1;165;6;617.344;
Not_1;166;6;698.551;
Not_1;167;6;778.197;
Not_1;168;6;892.043;
Not_1;169;6;899.073;
Not_1;170;6;766.456;
Not_1;171;6;842.345;
Not_1;172;6;998.182;
Not_1;173;6;1033.74;
Not_1;174;6;1366.72;
Not_1;175;6;687.175;
Not_1;176;6;811.854;
Not_1;177;6;1008.78;
Not_1;178;6;1037.62;
Not_1;179;6;1333.8;
Not_1;0;7;219.454;
Not_1;1;7;219.454;
Not_1;2;7;223.5;
Not_1;3;7;239.003;
Not_1;4;7;244.289;
Not_1;5;7;220.994;
Not_1;6;7;220.994;
Not_1;7;7;220.994;
Not_1;8;7;238.891;
Not_1;9;7;238.891;
Not_1;10;7;263.204;
Not_1;11;7;262.762;
Not_1;12;7;291.27;
Not_1;13;7;289.473;
Not_1;14;7;296.461;
Not_1;15;7;279.658;
Not_1;16;7;272.697;
Not_1;17;7;286.421;
Not_1;18;7;295.237;
Not_1;19;7;284.106;
Not_1;20;7;352.633;
Not_1;21;7;353.84;
Not_1;22;7;362.464;
Not_1;23;7;299.1;
Not_1;24;7;321.755;
Not_1;25;7;352.582;
Not_1;26;7;345.25;
Not_1;27;7;351.209;
Not_1;28;7;357.66;
Not_1;29;7;347.663;
Not_1;30;7;560.826;
Not_1;31;7;544.002;
Not_1;32;7;557.712;
Not_1;33;7;530.617;
Not_1;34;7;561.539;
Not_1;35;7;598.198;
Not_1;36;7;629.32;
Not_1;37;7;569.775;
Not_1;38;7;615.62;
Not_1;39;7;643.689;
Not_1;40;7;311.148;
Not_1;41;7;341.389;
Not_1;42;7;349.644;
Not_1;43;7;341.389;
Not_1;44;7;407.591;
Not_1;45;7;446.611;
Not_1;46;7;457.476;
Not_1;47;7;465.076;
Not_1;48;7;564.204;
Not_1;49;7;583.785;
Not_1;50;7;493.173;
Not_1;51;7;482.529;
Not_1;52;7;569.479;
Not_1;53;7;545.413;
Not_1;54;7;639.781;
Not_1;55;7;360.6;
Not_1;56;7;365.198;
Not_1;57;7;358.854;
Not_1;58;7;395.693;
Not_1;59;7;430.503;
Not_1;60;7;2272.31;
Not_1;61;7;2243.28;
Not_1;62;7;2189.77;
Not_1;63;7;2281.14;
Not_1;64;7;2543.36;
Not_1;65;7;609.759;
Not_1;66;7;654.064;
Not_1;67;7;728.011;
Not_1;68;7;741.315;
Not_1;69;7;750.367;
Not_1;70;7;802.925;
Not_1;71;7;734.425;
Not_1;72;7;730.425;
Not_1;73;7;812.499;
Not_1;74;7;911.296;
Not_1;75;7;398.635;
Not_1;76;7;416.869;
Not_1;77;7;442.78;
Not_1;78;7;508.648;
Not_1;79;7;451.612;
Not_1;80;7;439.681;
Not_1;81;7;455.299;
Not_1;82;7;473.827;
Not_1;83;7;466.106;
Not_1;84;7;510.679;
Not_1;85;7;822.852;
Not_1;86;7;769.225;
Not_1;87;7;819.408;
Not_1;88;7;851.812;
Not_1;89;7;812.772;
Not_1;90;7;529.724;
Not_1;91;7;537.382;
Not_1;92;7;553.3;
Not_1;93;7;593.699;
Not_1;94;7;614.882;
Not_1;95;7;415.323;
Not_1;96;7;396.707;
Not_1;97;7;404.67;
Not_1;98;7;389.246;
Not_1;99;7;449.876;
Not_1;100;7;684.905;
Not_1;101;7;791.824;
Not_1;102;7;803.799;
Not_1;103;7;862.676;
Not_1;104;7;832.202;
Not_1;105;7;754.463;
Not_1;106;7;740.509;
Not_1;107;7;802.369;
Not_1;108;7;826.105;
Not_1;109;7;887.649;
Not_1;110;7;689.882;
Not_1;111;7;779.278;
Not_1;112;7;886.774;
Not_1;113;7;826.932;
Not_1;114;7;826.163;
Not_1;115;7;684.352;
Not_1;116;7;777.991;
Not_1;117;7;783.835;
Not_1;118;7;844.098;
Not_1;119;7;807.734;
Not_1;120;7;889.371;
Not_1;121;7;980.633;
Not_1;122;7;1077.31;
Not_1;123;7;1149.57;
Not_1;124;7;1125.29;
Not_1;125;7;748.052;
Not_1;126;7;809.922;
Not_1;127;7;899.873;
Not_1;128;7;1102.05;
Not_1;129;7;1005.61;
Not_1;130;7;957.536;
Not_1;131;7;1072.8;
Not_1;132;7;972.499;
Not_1;133;7;1113.3;
Not_1;134;7;1407.17;
Not_1;135;7;916.166;
Not_1;136;7;1260.62;
Not_1;137;7;1497.37;
Not_1;138;7;1631.47;
Not_1;139;7;1991.1;
Not_1;140;7;1865.27;
Not_1;141;7;2009.09;
Not_1;142;7;1889.42;
Not_1;143;7;1954.11;
Not_1;144;7;2335.14;
Not_1;145;7;1109.79;
Not_1;146;7;1250.93;
Not_1;147;7;1519.45;
Not_1;148;7;1360.96;
Not_1;149;7;1639.71;
Not_1;150;7;1378.96;
Not_1;151;7;1511.22;
Not_1;152;7;1639.02;
Not_1;153;7;1828.68;
Not_1;154;7;2213.92;
Not_1;155;7;1418.41;
Not_1;156;7;1478.84;
Not_1;157;7;1527.9;
Not_1;158;7;1919.54;
Not_1;159;7;2108.42;
Not_1;160;7;1313.11;
Not_1;161;7;1403.59;
Not_1;162;7;1534.62;
Not_1;163;7;1839.81;
Not_1;164;7;2178.22;
Not_1;165;7;617.344;
Not_1;166;7;698.551;
Not_1;167;7;772.094;
Not_1;168;7;892.043;
Not_1;169;7;899.073;
Not_1;170;7;766.456;
Not_1;171;7;905.07;
Not_1;172;7;998.182;
Not_1;173;7;1033.74;
Not_1;174;7;1309.77;
Not_1;175;7;687.175;
Not_1;176;7;811.854;
Not_1;177;7;1008.78;
Not_1;178;7;1092;
Not_1;179;7;1333.8;
Not_1;0;8;219.454;
Not_1;1;8;219.454;
Not_1;2;8;223.5;
Not_1;3;8;239.476;
Not_1;4;8;241.305;
Not_1;5;8;220.994;
Not_1;6;8;220.994;
Not_1;7;8;220.994;
Not_1;8;8;238.891;
Not_1;9;8;238.891;
Not_1;10;8;263.204;
Not_1;11;8;262.762;
Not_1;12;8;291.27;
Not_1;13;8;289.473;
Not_1;14;8;296.461;
Not_1;15;8;279.658;
Not_1;16;8;272.697;
Not_1;17;8;282.246;
Not_1;18;8;283.864;
Not_1;19;8;289.473;
Not_1;20;8;352.633;
Not_1;21;8;353.84;
Not_1;22;8;362.464;
Not_1;23;8;299.1;
Not_1;24;8;321.755;
Not_1;25;8;352.582;
Not_1;26;8;364.379;
Not_1;27;8;351.209;
Not_1;28;8;347.27;
Not_1;29;8;347.663;
Not_1;30;8;560.826;
Not_1;31;8;544.002;
Not_1;32;8;557.712;
Not_1;33;8;531.179;
Not_1;34;8;561.539;
Not_1;35;8;598.198;
Not_1;36;8;629.32;
Not_1;37;8;559.203;
Not_1;38;8;615.62;
Not_1;39;8;643.689;
Not_1;40;8;339.724;
Not_1;41;8;341.389;
Not_1;42;8;349.644;
Not_1;43;8;341.389;
Not_1;44;8;407.591;
Not_1;45;8;446.611;
Not_1;46;8;457.476;
Not_1;47;8;465.076;
Not_1;48;8;564.204;
Not_1;49;8;583.785;
Not_1;50;8;493.173;
Not_1;51;8;482.529;
Not_1;52;8;569.479;
Not_1;53;8;562.205;
Not_1;54;8;666.466;
Not_1;55;8;354.771;
Not_1;56;8;359.462;
Not_1;57;8;362.672;
Not_1;58;8;395.693;
Not_1;59;8;430.503;
Not_1;60;8;2272.31;
Not_1;61;8;2243.28;
Not_1;62;8;2189.77;
Not_1;63;8;2281.14;
Not_1;64;8;2543.36;
Not_1;65;8;610.547;
Not_1;66;8;654.064;
Not_1;67;8;735.92;
Not_1;68;8;741.315;
Not_1;69;8;750.367;
Not_1;70;8;802.925;
Not_1;71;8;734.425;
Not_1;72;8;730.425;
Not_1;73;8;812.499;
Not_1;74;8;913.272;
Not_1;75;8;389.069;
Not_1;76;8;416.869;
Not_1;77;8;447.774;
Not_1;78;8;508.648;
Not_1;79;8;451.612;
Not_1;80;8;439.681;
Not_1;81;8;443.626;
Not_1;82;8;473.827;
Not_1;83;8;475.868;
Not_1;84;8;530.903;
Not_1;85;8;799.223;
Not_1;86;8;818.341;
Not_1;87;8;819.408;
Not_1;88;8;875.844;
Not_1;89;8;817.032;
Not_1;90;8;534.063;
Not_1;91;8;517.059;
Not_1;92;8;554.344;
Not_1;93;8;593.699;
Not_1;94;8;631.674;
Not_1;95;8;413.021;
Not_1;96;8;401.282;
Not_1;97;8;385.736;
Not_1;98;8;377.565;
Not_1;99;8;435.655;
Not_1;100;8;684.905;
Not_1;101;8;781.966;
Not_1;102;8;803.799;
Not_1;103;8;826.539;
Not_1;104;8;895.874;
Not_1;105;8;754.463;
Not_1;106;8;740.509;
Not_1;107;8;855.954;
Not_1;108;8;826.105;
Not_1;109;8;887.649;
Not_1;110;8;689.882;
Not_1;111;8;776.392;
Not_1;112;8;894.45;
Not_1;113;8;826.932;
Not_1;114;8;887.69;
Not_1;115;8;679.685;
Not_1;116;8;777.991;
Not_1;117;8;783.835;
Not_1;118;8;838.896;
Not_1;119;8;910.09;
Not_1;120;8;889.371;
Not_1;121;8;980.633;
Not_1;122;8;1077.31;
Not_1;123;8;1068.47;
Not_1;124;8;1114.46;
Not_1;125;8;777.893;
Not_1;126;8;809.922;
Not_1;127;8;937.931;
Not_1;128;8;1102.05;
Not_1;129;8;1026.29;
Not_1;130;8;957.536;
Not_1;131;8;1072.8;
Not_1;132;8;972.499;
Not_1;133;8;1196.6;
Not_1;134;8;1405.77;
Not_1;135;8;916.166;
Not_1;136;8;1260.62;
Not_1;137;8;1516.62;
Not_1;138;8;1631.47;
Not_1;139;8;1991.1;
Not_1;140;8;1820.38;
Not_1;141;8;1855.97;
Not_1;142;8;2036.18;
Not_1;143;8;2087.56;
Not_1;144;8;2233.14;
Not_1;145;8;1109.79;
Not_1;146;8;1250.93;
Not_1;147;8;1344.61;
Not_1;148;8;1361.38;
Not_1;149;8;1574.45;
Not_1;150;8;1339.95;
Not_1;151;8;1459.79;
Not_1;152;8;1588.55;
Not_1;153;8;1966.43;
Not_1;154;8;2213.92;
Not_1;155;8;1418.41;
Not_1;156;8;1478.84;
Not_1;157;8;1500.65;
Not_1;158;8;1919.54;
